timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1653695646396,89,个人开户,503,Service Unavailable,开户相关 1-2,,false,Test failed: code expected to contain /200/,396,458,2,2,http://47.99.194.140:3001/security/personalOpen,89,0,38
1653695646395,89,个人开户,200,OK,开户相关 1-1,,true,,418,458,2,2,http://47.99.194.140:3001/security/personalOpen,89,0,38
1653695646489,24,资金账户开户,200,OK,开户相关 1-1,,true,,418,389,3,3,http://47.99.194.140:3001/capital/OpenAccount,24,0,0
1653695646489,28,资金账户开户,200,OK,开户相关 1-2,,true,,418,389,3,3,http://47.99.194.140:3001/capital/OpenAccount,28,0,0
1653695646513,23,法人证券账户开户,200,OK,开户相关 1-1,,true,,418,617,3,3,http://47.99.194.140:3001/security/corporateOpen,22,0,0
1653695646518,21,法人证券账户开户,503,Service Unavailable,开户相关 1-2,,false,,396,617,2,2,http://47.99.194.140:3001/security/corporateOpen,21,0,0
1653695646509,30,个人开户,200,OK,开户相关 1-3,,true,,418,458,2,2,http://47.99.194.140:3001/security/personalOpen,30,0,1
1653695646539,22,资金账户开户,200,OK,开户相关 1-3,,true,,418,389,1,1,http://47.99.194.140:3001/capital/OpenAccount,22,0,0
1653695646561,21,法人证券账户开户,200,OK,开户相关 1-3,,true,,418,617,1,1,http://47.99.194.140:3001/security/corporateOpen,21,0,0
1653695646631,43,资金转账,200,OK,资金系统 2-1,,true,,372,346,1,2,http://47.99.194.140:3001/capital/moneyin,43,0,1
1653695646675,13,获取交易信息,200,OK,资金系统 2-1,,true,,774,226,1,2,http://47.99.194.140:3001/capital/getInfo?capitalaccountid=000000000000000003,13,0,0
1653695646647,42,个人开户,200,OK,开户相关 1-4,,true,,418,458,1,2,http://47.99.194.140:3001/security/personalOpen,42,0,1
1653695646689,13,获取账户余额,200,OK,资金系统 2-1,,true,,383,229,1,2,http://47.99.194.140:3001/capital/getBalance?capitalaccountid=000000000000000003,12,0,0
1653695646689,26,资金账户开户,200,OK,开户相关 1-4,,true,,418,389,1,1,http://47.99.194.140:3001/capital/OpenAccount,26,0,0
1653695646716,22,法人证券账户开户,200,OK,开户相关 1-4,,true,,418,617,1,1,http://47.99.194.140:3001/security/corporateOpen,22,0,0
1653695646771,57,资金转账,200,OK,资金系统 2-2,,true,,372,346,1,2,http://47.99.194.140:3001/capital/moneyin,57,0,2
1653695646781,47,个人开户,200,OK,开户相关 1-5,,true,,418,458,1,2,http://47.99.194.140:3001/security/personalOpen,47,0,1
1653695646828,19,获取交易信息,200,OK,资金系统 2-2,,true,,774,226,1,2,http://47.99.194.140:3001/capital/getInfo?capitalaccountid=000000000000000003,19,0,0
1653695646828,29,资金账户开户,200,OK,开户相关 1-5,,true,,418,389,1,2,http://47.99.194.140:3001/capital/OpenAccount,29,0,0
1653695646847,15,获取账户余额,200,OK,资金系统 2-2,,true,,383,229,1,2,http://47.99.194.140:3001/capital/getBalance?capitalaccountid=000000000000000003,15,0,0
1653695646857,28,法人证券账户开户,200,OK,开户相关 1-5,,true,,418,617,1,1,http://47.99.194.140:3001/security/corporateOpen,28,0,0
1653695646915,37,个人开户,200,OK,开户相关 1-6,,true,,418,458,1,2,http://47.99.194.140:3001/security/personalOpen,37,0,2
1653695646907,51,资金转账,200,OK,资金系统 2-3,,true,,372,346,1,2,http://47.99.194.140:3001/capital/moneyin,51,0,1
1653695646959,14,获取交易信息,200,OK,资金系统 2-3,,true,,774,226,1,2,http://47.99.194.140:3001/capital/getInfo?capitalaccountid=000000000000000003,14,0,0
1653695646952,26,资金账户开户,200,OK,开户相关 1-6,,true,,418,389,1,2,http://47.99.194.140:3001/capital/OpenAccount,25,0,0
1653695646974,16,获取账户余额,200,OK,资金系统 2-3,,true,,383,229,1,2,http://47.99.194.140:3001/capital/getBalance?capitalaccountid=000000000000000003,16,0,0
1653695646978,24,法人证券账户开户,200,OK,开户相关 1-6,,true,,418,617,1,1,http://47.99.194.140:3001/security/corporateOpen,23,0,0
1653695647039,47,资金转账,200,OK,资金系统 2-4,,true,,372,346,1,2,http://47.99.194.140:3001/capital/moneyin,47,0,1
1653695647055,34,个人开户,200,OK,开户相关 1-7,,true,,418,458,1,2,http://47.99.194.140:3001/security/personalOpen,34,0,0
1653695647087,18,获取交易信息,200,OK,资金系统 2-4,,true,,774,226,1,2,http://47.99.194.140:3001/capital/getInfo?capitalaccountid=000000000000000003,18,0,0
1653695647090,21,资金账户开户,200,OK,开户相关 1-7,,true,,418,389,1,2,http://47.99.194.140:3001/capital/OpenAccount,21,0,0
1653695647105,15,获取账户余额,200,OK,资金系统 2-4,,true,,383,229,1,2,http://47.99.194.140:3001/capital/getBalance?capitalaccountid=000000000000000003,15,0,0
1653695647112,23,法人证券账户开户,200,OK,开户相关 1-7,,true,,418,617,1,1,http://47.99.194.140:3001/security/corporateOpen,23,0,0
1653695647176,45,资金转账,200,OK,资金系统 2-5,,true,,372,346,1,2,http://47.99.194.140:3001/capital/moneyin,45,0,1
1653695647189,33,个人开户,200,OK,开户相关 1-8,,true,,418,458,1,2,http://47.99.194.140:3001/security/personalOpen,33,0,1
1653695647222,17,获取交易信息,200,OK,资金系统 2-5,,true,,774,226,1,2,http://47.99.194.140:3001/capital/getInfo?capitalaccountid=000000000000000003,17,0,0
1653695647223,22,资金账户开户,200,OK,开户相关 1-8,,true,,418,389,1,2,http://47.99.194.140:3001/capital/OpenAccount,22,0,0
1653695647240,14,获取账户余额,200,OK,资金系统 2-5,,true,,383,229,1,2,http://47.99.194.140:3001/capital/getBalance?capitalaccountid=000000000000000003,14,0,0
1653695647246,19,法人证券账户开户,200,OK,开户相关 1-8,,true,,418,617,1,1,http://47.99.194.140:3001/security/corporateOpen,19,0,0
1653695647325,27,个人开户,200,OK,开户相关 1-9,,true,,418,458,1,2,http://47.99.194.140:3001/security/personalOpen,27,0,1
1653695647314,42,资金转账,200,OK,资金系统 2-6,,true,,372,346,1,2,http://47.99.194.140:3001/capital/moneyin,42,0,2
1653695647356,11,获取交易信息,200,OK,资金系统 2-6,,true,,774,226,1,2,http://47.99.194.140:3001/capital/getInfo?capitalaccountid=000000000000000003,11,0,0
1653695647352,18,资金账户开户,200,OK,开户相关 1-9,,true,,418,389,1,2,http://47.99.194.140:3001/capital/OpenAccount,18,0,0
1653695647367,11,获取账户余额,200,OK,资金系统 2-6,,true,,383,229,1,2,http://47.99.194.140:3001/capital/getBalance?capitalaccountid=000000000000000003,11,0,0
1653695647370,17,法人证券账户开户,200,OK,开户相关 1-9,,true,,418,617,1,1,http://47.99.194.140:3001/security/corporateOpen,17,0,0
1653695647458,42,个人开户,200,OK,开户相关 1-10,,true,,418,458,1,2,http://47.99.194.140:3001/security/personalOpen,42,0,2
1653695647446,58,资金转账,200,OK,资金系统 2-7,,true,,372,346,1,2,http://47.99.194.140:3001/capital/moneyin,58,0,1
1653695647504,16,获取交易信息,200,OK,资金系统 2-7,,true,,774,226,1,2,http://47.99.194.140:3001/capital/getInfo?capitalaccountid=000000000000000003,16,0,0
1653695647501,27,资金账户开户,200,OK,开户相关 1-10,,true,,418,389,1,2,http://47.99.194.140:3001/capital/OpenAccount,27,0,0
1653695647520,17,获取账户余额,200,OK,资金系统 2-7,,true,,383,229,1,2,http://47.99.194.140:3001/capital/getBalance?capitalaccountid=000000000000000003,17,0,0
1653695647528,23,法人证券账户开户,200,OK,开户相关 1-10,,true,,418,617,1,1,http://47.99.194.140:3001/security/corporateOpen,22,0,0
1653695647595,35,个人开户,200,OK,开户相关 1-11,,true,,418,458,1,2,http://47.99.194.140:3001/security/personalOpen,35,0,1
1653695647586,50,资金转账,200,OK,资金系统 2-8,,true,,372,346,1,2,http://47.99.194.140:3001/capital/moneyin,50,0,1
1653695647631,22,资金账户开户,200,OK,开户相关 1-11,,true,,418,389,1,2,http://47.99.194.140:3001/capital/OpenAccount,22,0,0
1653695647637,16,获取交易信息,200,OK,资金系统 2-8,,true,,774,226,1,2,http://47.99.194.140:3001/capital/getInfo?capitalaccountid=000000000000000003,16,0,0
1653695647654,20,获取账户余额,200,OK,资金系统 2-8,,true,,383,229,1,2,http://47.99.194.140:3001/capital/getBalance?capitalaccountid=000000000000000003,20,0,0
1653695647654,23,法人证券账户开户,200,OK,开户相关 1-11,,true,,418,617,1,1,http://47.99.194.140:3001/security/corporateOpen,23,0,0
1653695647728,31,个人开户,200,OK,开户相关 1-12,,true,,418,458,1,2,http://47.99.194.140:3001/security/personalOpen,31,0,1
1653695647720,50,资金转账,200,OK,资金系统 2-9,,true,,372,346,1,2,http://47.99.194.140:3001/capital/moneyin,50,0,1
1653695647760,19,资金账户开户,200,OK,开户相关 1-12,,true,,418,389,1,2,http://47.99.194.140:3001/capital/OpenAccount,19,0,0
1653695647770,15,获取交易信息,200,OK,资金系统 2-9,,true,,774,226,1,2,http://47.99.194.140:3001/capital/getInfo?capitalaccountid=000000000000000003,15,0,0
1653695647780,21,法人证券账户开户,200,OK,开户相关 1-12,,true,,418,617,1,2,http://47.99.194.140:3001/security/corporateOpen,21,0,0
1653695647785,20,获取账户余额,200,OK,资金系统 2-9,,true,,383,229,1,1,http://47.99.194.140:3001/capital/getBalance?capitalaccountid=000000000000000003,20,0,0
1653695647859,28,个人开户,200,OK,开户相关 1-13,,true,,418,458,1,2,http://47.99.194.140:3001/security/personalOpen,28,0,0
1653695647889,21,资金账户开户,200,OK,开户相关 1-13,,true,,418,389,1,2,http://47.99.194.140:3001/capital/OpenAccount,21,0,0
1653695647859,58,资金转账,200,OK,资金系统 2-10,,true,,372,346,1,2,http://47.99.194.140:3001/capital/moneyin,57,0,0
1653695647911,19,法人证券账户开户,200,OK,开户相关 1-13,,true,,418,617,1,2,http://47.99.194.140:3001/security/corporateOpen,19,0,0
1653695647917,15,获取交易信息,200,OK,资金系统 2-10,,true,,774,226,1,1,http://47.99.194.140:3001/capital/getInfo?capitalaccountid=000000000000000003,15,0,0
1653695647932,15,获取账户余额,200,OK,资金系统 2-10,,true,,383,229,1,1,http://47.99.194.140:3001/capital/getBalance?capitalaccountid=000000000000000003,15,0,0
1653695647997,34,个人开户,200,OK,开户相关 1-14,,true,,418,458,1,2,http://47.99.194.140:3001/security/personalOpen,34,0,1
1653695647992,40,资金转账,200,OK,资金系统 2-11,,true,,372,346,1,2,http://47.99.194.140:3001/capital/moneyin,40,0,0
1653695648033,11,获取交易信息,200,OK,资金系统 2-11,,true,,774,226,1,2,http://47.99.194.140:3001/capital/getInfo?capitalaccountid=000000000000000003,11,0,0
1653695648032,22,资金账户开户,200,OK,开户相关 1-14,,true,,418,389,1,2,http://47.99.194.140:3001/capital/OpenAccount,22,0,0
1653695648044,13,获取账户余额,200,OK,资金系统 2-11,,true,,383,229,1,2,http://47.99.194.140:3001/capital/getBalance?capitalaccountid=000000000000000003,13,0,0
1653695648054,20,法人证券账户开户,200,OK,开户相关 1-14,,true,,418,617,1,1,http://47.99.194.140:3001/security/corporateOpen,20,0,0
1653695648131,40,个人开户,200,OK,开户相关 1-15,,true,,418,458,1,2,http://47.99.194.140:3001/security/personalOpen,40,0,1
1653695648131,59,资金转账,200,OK,资金系统 2-12,,true,,372,346,1,2,http://47.99.194.140:3001/capital/moneyin,59,0,1
1653695648171,24,资金账户开户,200,OK,开户相关 1-15,,true,,418,389,1,2,http://47.99.194.140:3001/capital/OpenAccount,24,0,0
1653695648191,16,获取交易信息,200,OK,资金系统 2-12,,true,,774,226,1,2,http://47.99.194.140:3001/capital/getInfo?capitalaccountid=000000000000000003,16,0,0
1653695648195,23,法人证券账户开户,200,OK,开户相关 1-15,,true,,418,617,1,2,http://47.99.194.140:3001/security/corporateOpen,23,0,0
1653695648207,16,获取账户余额,200,OK,资金系统 2-12,,true,,383,229,1,1,http://47.99.194.140:3001/capital/getBalance?capitalaccountid=000000000000000003,16,0,0
1653695648266,38,个人开户,200,OK,开户相关 1-16,,true,,418,458,1,2,http://47.99.194.140:3001/security/personalOpen,38,0,1
1653695648266,42,资金转账,200,OK,资金系统 2-13,,true,,372,346,1,2,http://47.99.194.140:3001/capital/moneyin,42,0,1
1653695648309,9,获取交易信息,200,OK,资金系统 2-13,,true,,774,226,1,2,http://47.99.194.140:3001/capital/getInfo?capitalaccountid=000000000000000003,9,0,0
1653695648305,21,资金账户开户,200,OK,开户相关 1-16,,true,,418,389,1,2,http://47.99.194.140:3001/capital/OpenAccount,21,0,0
1653695648319,9,获取账户余额,200,OK,资金系统 2-13,,true,,383,229,1,2,http://47.99.194.140:3001/capital/getBalance?capitalaccountid=000000000000000003,9,0,0
1653695648326,23,法人证券账户开户,200,OK,开户相关 1-16,,true,,418,617,1,1,http://47.99.194.140:3001/security/corporateOpen,23,0,0
1653695648407,38,个人开户,200,OK,开户相关 1-17,,true,,418,458,1,2,http://47.99.194.140:3001/security/personalOpen,38,0,1
1653695648404,50,资金转账,200,OK,资金系统 2-14,,true,,372,346,1,2,http://47.99.194.140:3001/capital/moneyin,50,0,1
1653695648454,12,获取交易信息,200,OK,资金系统 2-14,,true,,774,226,1,2,http://47.99.194.140:3001/capital/getInfo?capitalaccountid=000000000000000003,12,0,0
1653695648446,25,资金账户开户,200,OK,开户相关 1-17,,true,,418,389,1,2,http://47.99.194.140:3001/capital/OpenAccount,25,0,0
1653695648466,12,获取账户余额,200,OK,资金系统 2-14,,true,,383,229,1,2,http://47.99.194.140:3001/capital/getBalance?capitalaccountid=000000000000000003,12,0,0
1653695648471,20,法人证券账户开户,200,OK,开户相关 1-17,,true,,418,617,1,1,http://47.99.194.140:3001/security/corporateOpen,20,0,0
1653695648539,34,个人开户,200,OK,开户相关 1-18,,true,,418,458,1,2,http://47.99.194.140:3001/security/personalOpen,34,0,1
1653695648538,52,资金转账,200,OK,资金系统 2-15,,true,,372,346,1,2,http://47.99.194.140:3001/capital/moneyin,52,0,1
1653695648573,18,资金账户开户,200,OK,开户相关 1-18,,true,,418,389,1,2,http://47.99.194.140:3001/capital/OpenAccount,18,0,0
1653695648591,14,获取交易信息,200,OK,资金系统 2-15,,true,,774,226,1,2,http://47.99.194.140:3001/capital/getInfo?capitalaccountid=000000000000000003,14,0,0
1653695648592,19,法人证券账户开户,200,OK,开户相关 1-18,,true,,418,617,1,2,http://47.99.194.140:3001/security/corporateOpen,19,0,0
1653695648606,15,获取账户余额,200,OK,资金系统 2-15,,true,,383,229,1,1,http://47.99.194.140:3001/capital/getBalance?capitalaccountid=000000000000000003,15,0,0
1653695648673,39,个人开户,200,OK,开户相关 1-19,,true,,418,458,1,2,http://47.99.194.140:3001/security/personalOpen,39,0,0
1653695648671,57,资金转账,200,OK,资金系统 2-16,,true,,372,346,1,2,http://47.99.194.140:3001/capital/moneyin,57,0,1
1653695648713,23,资金账户开户,200,OK,开户相关 1-19,,true,,418,389,1,2,http://47.99.194.140:3001/capital/OpenAccount,23,0,0
1653695648729,15,获取交易信息,200,OK,资金系统 2-16,,true,,774,226,1,2,http://47.99.194.140:3001/capital/getInfo?capitalaccountid=000000000000000003,15,0,0
1653695648737,22,法人证券账户开户,200,OK,开户相关 1-19,,true,,418,617,1,2,http://47.99.194.140:3001/security/corporateOpen,22,0,0
1653695648745,15,获取账户余额,200,OK,资金系统 2-16,,true,,383,229,1,1,http://47.99.194.140:3001/capital/getBalance?capitalaccountid=000000000000000003,15,0,0
1653695648806,38,个人开户,200,OK,开户相关 1-20,,true,,418,458,1,2,http://47.99.194.140:3001/security/personalOpen,38,0,1
1653695648809,40,资金转账,200,OK,资金系统 2-17,,true,,372,346,1,2,http://47.99.194.140:3001/capital/moneyin,40,0,0
1653695648849,9,获取交易信息,200,OK,资金系统 2-17,,true,,774,226,1,2,http://47.99.194.140:3001/capital/getInfo?capitalaccountid=000000000000000003,9,0,0
1653695648844,15,资金账户开户,200,OK,开户相关 1-20,,true,,418,389,1,2,http://47.99.194.140:3001/capital/OpenAccount,15,0,0
1653695648858,13,获取账户余额,200,OK,资金系统 2-17,,true,,383,229,1,2,http://47.99.194.140:3001/capital/getBalance?capitalaccountid=000000000000000003,13,0,0
1653695648859,19,法人证券账户开户,200,OK,开户相关 1-20,,true,,418,617,1,1,http://47.99.194.140:3001/security/corporateOpen,19,0,0
1653695648942,39,个人开户,200,OK,开户相关 1-21,,true,,418,458,1,2,http://47.99.194.140:3001/security/personalOpen,39,0,1
1653695648948,35,资金转账,200,OK,资金系统 2-18,,true,,372,346,1,2,http://47.99.194.140:3001/capital/moneyin,35,0,0
1653695648983,13,获取交易信息,200,OK,资金系统 2-18,,true,,774,226,1,2,http://47.99.194.140:3001/capital/getInfo?capitalaccountid=000000000000000003,13,0,0
1653695648981,29,资金账户开户,200,OK,开户相关 1-21,,true,,418,389,1,2,http://47.99.194.140:3001/capital/OpenAccount,29,0,0
1653695648996,14,获取账户余额,200,OK,资金系统 2-18,,true,,383,229,1,2,http://47.99.194.140:3001/capital/getBalance?capitalaccountid=000000000000000003,14,0,0
1653695649010,23,法人证券账户开户,200,OK,开户相关 1-21,,true,,418,617,1,1,http://47.99.194.140:3001/security/corporateOpen,23,0,0
1653695649076,44,个人开户,200,OK,开户相关 1-22,,true,,418,458,1,2,http://47.99.194.140:3001/security/personalOpen,44,0,1
1653695649080,42,资金转账,200,OK,资金系统 2-19,,true,,372,346,1,2,http://47.99.194.140:3001/capital/moneyin,42,0,0
1653695649123,14,获取交易信息,200,OK,资金系统 2-19,,true,,774,226,1,2,http://47.99.194.140:3001/capital/getInfo?capitalaccountid=000000000000000003,14,0,0
1653695649121,27,资金账户开户,200,OK,开户相关 1-22,,true,,418,389,1,2,http://47.99.194.140:3001/capital/OpenAccount,27,0,0
1653695649137,12,获取账户余额,200,OK,资金系统 2-19,,true,,383,229,1,2,http://47.99.194.140:3001/capital/getBalance?capitalaccountid=000000000000000003,12,0,0
1653695649148,24,法人证券账户开户,200,OK,开户相关 1-22,,true,,418,617,1,1,http://47.99.194.140:3001/security/corporateOpen,24,0,0
1653695649209,43,个人开户,200,OK,开户相关 1-23,,true,,418,458,1,2,http://47.99.194.140:3001/security/personalOpen,43,0,1
1653695649215,51,资金转账,200,OK,资金系统 2-20,,true,,372,346,1,2,http://47.99.194.140:3001/capital/moneyin,51,0,1
1653695649253,21,资金账户开户,200,OK,开户相关 1-23,,true,,418,389,1,2,http://47.99.194.140:3001/capital/OpenAccount,20,0,0
1653695649266,16,获取交易信息,200,OK,资金系统 2-20,,true,,774,226,1,2,http://47.99.194.140:3001/capital/getInfo?capitalaccountid=000000000000000003,16,0,0
1653695649282,15,获取账户余额,200,OK,资金系统 2-20,,true,,383,229,1,2,http://47.99.194.140:3001/capital/getBalance?capitalaccountid=000000000000000003,15,0,0
1653695649274,23,法人证券账户开户,200,OK,开户相关 1-23,,true,,418,617,1,2,http://47.99.194.140:3001/security/corporateOpen,23,0,0
1653695649348,42,个人开户,200,OK,开户相关 1-24,,true,,418,458,1,2,http://47.99.194.140:3001/security/personalOpen,42,0,1
1653695649353,44,资金转账,200,OK,资金系统 2-21,,true,,372,346,1,2,http://47.99.194.140:3001/capital/moneyin,44,0,0
1653695649397,14,获取交易信息,200,OK,资金系统 2-21,,true,,774,226,1,2,http://47.99.194.140:3001/capital/getInfo?capitalaccountid=000000000000000003,14,0,0
1653695649391,24,资金账户开户,200,OK,开户相关 1-24,,true,,418,389,1,2,http://47.99.194.140:3001/capital/OpenAccount,24,0,0
1653695649411,13,获取账户余额,200,OK,资金系统 2-21,,true,,383,229,1,2,http://47.99.194.140:3001/capital/getBalance?capitalaccountid=000000000000000003,13,0,0
1653695649415,24,法人证券账户开户,200,OK,开户相关 1-24,,true,,418,617,1,1,http://47.99.194.140:3001/security/corporateOpen,24,0,0
1653695649486,29,个人开户,200,OK,开户相关 1-25,,true,,418,458,1,2,http://47.99.194.140:3001/security/personalOpen,29,0,1
1653695649489,35,资金转账,200,OK,资金系统 2-22,,true,,372,346,1,2,http://47.99.194.140:3001/capital/moneyin,35,0,1
1653695649516,14,资金账户开户,200,OK,开户相关 1-25,,true,,418,389,1,2,http://47.99.194.140:3001/capital/OpenAccount,14,0,0
1653695649525,13,获取交易信息,200,OK,资金系统 2-22,,true,,774,226,1,2,http://47.99.194.140:3001/capital/getInfo?capitalaccountid=000000000000000003,13,0,0
1653695649530,16,法人证券账户开户,200,OK,开户相关 1-25,,true,,418,617,1,2,http://47.99.194.140:3001/security/corporateOpen,16,0,0
1653695649539,13,获取账户余额,200,OK,资金系统 2-22,,true,,383,229,1,1,http://47.99.194.140:3001/capital/getBalance?capitalaccountid=000000000000000003,13,0,0
1653695649619,42,个人开户,200,OK,开户相关 1-26,,true,,418,458,1,2,http://47.99.194.140:3001/security/personalOpen,42,0,2
1653695649628,46,资金转账,200,OK,资金系统 2-23,,true,,372,346,1,2,http://47.99.194.140:3001/capital/moneyin,46,0,0
1653695649661,22,资金账户开户,200,OK,开户相关 1-26,,true,,418,389,1,2,http://47.99.194.140:3001/capital/OpenAccount,22,0,0
1653695649675,15,获取交易信息,200,OK,资金系统 2-23,,true,,774,226,1,2,http://47.99.194.140:3001/capital/getInfo?capitalaccountid=000000000000000003,15,0,0
1653695649690,17,获取账户余额,200,OK,资金系统 2-23,,true,,383,229,1,2,http://47.99.194.140:3001/capital/getBalance?capitalaccountid=000000000000000003,17,0,0
1653695649684,27,法人证券账户开户,200,OK,开户相关 1-26,,true,,418,617,1,1,http://47.99.194.140:3001/security/corporateOpen,27,0,0
1653695649755,37,个人开户,200,OK,开户相关 1-27,,true,,418,458,1,2,http://47.99.194.140:3001/security/personalOpen,37,0,1
1653695649761,44,资金转账,200,OK,资金系统 2-24,,true,,372,346,1,2,http://47.99.194.140:3001/capital/moneyin,43,0,0
1653695649793,24,资金账户开户,200,OK,开户相关 1-27,,true,,418,389,1,2,http://47.99.194.140:3001/capital/OpenAccount,24,0,0
1653695649805,14,获取交易信息,200,OK,资金系统 2-24,,true,,774,226,1,2,http://47.99.194.140:3001/capital/getInfo?capitalaccountid=000000000000000003,14,0,0
1653695649819,14,获取账户余额,200,OK,资金系统 2-24,,true,,383,229,1,2,http://47.99.194.140:3001/capital/getBalance?capitalaccountid=000000000000000003,14,0,0
1653695649818,25,法人证券账户开户,200,OK,开户相关 1-27,,true,,418,617,1,1,http://47.99.194.140:3001/security/corporateOpen,25,0,0
1653695649889,38,个人开户,200,OK,开户相关 1-28,,true,,418,458,1,2,http://47.99.194.140:3001/security/personalOpen,37,0,1
1653695649898,53,资金转账,200,OK,资金系统 2-25,,true,,372,346,1,2,http://47.99.194.140:3001/capital/moneyin,53,0,1
1653695649927,26,资金账户开户,200,OK,开户相关 1-28,,true,,418,389,1,2,http://47.99.194.140:3001/capital/OpenAccount,26,0,0
1653695649952,11,获取交易信息,200,OK,资金系统 2-25,,true,,774,226,1,2,http://47.99.194.140:3001/capital/getInfo?capitalaccountid=000000000000000003,11,0,0
1653695649953,21,法人证券账户开户,200,OK,开户相关 1-28,,true,,418,617,1,2,http://47.99.194.140:3001/security/corporateOpen,21,0,0
1653695649964,13,获取账户余额,200,OK,资金系统 2-25,,true,,383,229,1,1,http://47.99.194.140:3001/capital/getBalance?capitalaccountid=000000000000000003,13,0,0
1653695650026,42,个人开户,200,OK,开户相关 1-29,,true,,418,458,1,2,http://47.99.194.140:3001/security/personalOpen,42,0,1
1653695650032,41,资金转账,200,OK,资金系统 2-26,,true,,372,346,1,2,http://47.99.194.140:3001/capital/moneyin,41,0,0
1653695650073,13,获取交易信息,200,OK,资金系统 2-26,,true,,774,226,1,2,http://47.99.194.140:3001/capital/getInfo?capitalaccountid=000000000000000003,13,0,0
1653695650068,21,资金账户开户,200,OK,开户相关 1-29,,true,,418,389,1,2,http://47.99.194.140:3001/capital/OpenAccount,21,0,0
1653695650086,15,获取账户余额,200,OK,资金系统 2-26,,true,,383,229,1,2,http://47.99.194.140:3001/capital/getBalance?capitalaccountid=000000000000000003,15,0,0
1653695650089,21,法人证券账户开户,200,OK,开户相关 1-29,,true,,418,617,1,1,http://47.99.194.140:3001/security/corporateOpen,21,0,0
1653695650156,30,个人开户,200,OK,开户相关 1-30,,true,,418,458,1,2,http://47.99.194.140:3001/security/personalOpen,30,0,0
1653695650186,19,资金账户开户,200,OK,开户相关 1-30,,true,,418,389,1,2,http://47.99.194.140:3001/capital/OpenAccount,19,0,0
1653695650168,40,资金转账,200,OK,资金系统 2-27,,true,,372,346,1,2,http://47.99.194.140:3001/capital/moneyin,40,0,1
1653695650208,10,获取交易信息,200,OK,资金系统 2-27,,true,,774,226,1,2,http://47.99.194.140:3001/capital/getInfo?capitalaccountid=000000000000000003,10,0,0
1653695650205,23,法人证券账户开户,200,OK,开户相关 1-30,,true,,418,617,1,2,http://47.99.194.140:3001/security/corporateOpen,23,0,0
1653695650219,9,获取账户余额,200,OK,资金系统 2-27,,true,,383,229,1,2,http://47.99.194.140:3001/capital/getBalance?capitalaccountid=000000000000000003,9,0,0
1653695650295,26,个人开户,200,OK,开户相关 1-31,,true,,418,458,1,2,http://47.99.194.140:3001/security/personalOpen,26,0,1
1653695650321,27,资金账户开户,200,OK,开户相关 1-31,,true,,418,389,1,2,http://47.99.194.140:3001/capital/OpenAccount,27,0,0
1653695650306,46,资金转账,200,OK,资金系统 2-28,,true,,372,346,1,2,http://47.99.194.140:3001/capital/moneyin,46,0,1
1653695650352,14,获取交易信息,200,OK,资金系统 2-28,,true,,774,226,1,2,http://47.99.194.140:3001/capital/getInfo?capitalaccountid=000000000000000003,14,0,0
1653695650348,20,法人证券账户开户,200,OK,开户相关 1-31,,true,,418,617,1,2,http://47.99.194.140:3001/security/corporateOpen,20,0,0
1653695650367,14,获取账户余额,200,OK,资金系统 2-28,,true,,383,229,1,1,http://47.99.194.140:3001/capital/getBalance?capitalaccountid=000000000000000003,14,0,0
1653695650432,39,个人开户,200,OK,开户相关 1-32,,true,,418,458,1,2,http://47.99.194.140:3001/security/personalOpen,39,0,1
1653695650441,45,资金转账,200,OK,资金系统 2-29,,true,,372,346,1,2,http://47.99.194.140:3001/capital/moneyin,45,0,0
1653695650487,14,获取交易信息,200,OK,资金系统 2-29,,true,,774,226,1,2,http://47.99.194.140:3001/capital/getInfo?capitalaccountid=000000000000000003,14,0,0
1653695650472,30,资金账户开户,200,OK,开户相关 1-32,,true,,418,389,1,2,http://47.99.194.140:3001/capital/OpenAccount,29,0,0
1653695650502,15,获取账户余额,200,OK,资金系统 2-29,,true,,383,229,1,2,http://47.99.194.140:3001/capital/getBalance?capitalaccountid=000000000000000003,15,0,0
1653695650502,25,法人证券账户开户,200,OK,开户相关 1-32,,true,,418,617,1,1,http://47.99.194.140:3001/security/corporateOpen,25,0,0
1653695650567,53,个人开户,200,OK,开户相关 1-33,,true,,418,458,1,2,http://47.99.194.140:3001/security/personalOpen,53,0,15
1653695650581,41,资金转账,200,OK,资金系统 2-30,,true,,372,346,1,2,http://47.99.194.140:3001/capital/moneyin,41,0,1
1653695650622,12,获取交易信息,200,OK,资金系统 2-30,,true,,774,226,1,2,http://47.99.194.140:3001/capital/getInfo?capitalaccountid=000000000000000003,12,0,0
1653695650635,13,获取账户余额,200,OK,资金系统 2-30,,true,,383,229,1,2,http://47.99.194.140:3001/capital/getBalance?capitalaccountid=000000000000000003,13,0,0
1653695650620,28,资金账户开户,200,OK,开户相关 1-33,,true,,418,389,1,2,http://47.99.194.140:3001/capital/OpenAccount,28,0,0
1653695650649,23,法人证券账户开户,200,OK,开户相关 1-33,,true,,418,617,1,1,http://47.99.194.140:3001/security/corporateOpen,23,0,0
1653695650699,31,个人开户,200,OK,开户相关 1-34,,true,,418,458,1,2,http://47.99.194.140:3001/security/personalOpen,31,0,1
